 1.02296450939457e-002    1.15306999223322e-002
 2.04592901878914e-002    5.68380507228431e-002
 3.06889352818372e-002    1.77617002310136e-001
 4.09185803757829e-002    5.24309381771473e-001
 5.11482254697286e-002    1.78462261345592e+000
 5.99164926931106e-002    1.01434470624740e+001
 7.01461377870564e-002    3.48552370920221e+003
 8.03757828810021e-002    8.54985526476608e+000
 9.06054279749478e-002    1.58489319246111e-001
 1.00835073068894e-001    3.74279358367969e+000
 1.11064718162839e-001    3.41995678708738e-001
 1.30062630480167e-001    3.74279358367969e+000
 1.40292275574113e-001    3.53552252292907e+000
 1.50521920668058e-001    3.33972986505165e+000
 1.60751565762004e-001    3.24593789526236e+000
 1.70981210855950e-001    3.06618205897597e+000
 1.81210855949896e-001    3.06618205897597e+000
 1.89979123173278e-001    2.89638086807149e+000
 2.00208768267223e-001    2.89638086807149e+000
 2.07515657620042e-001    2.81503977826684e+000
 2.20668058455115e-001    2.81503977826684e+000
 2.30897703549061e-001    2.81503977826684e+000
 2.41127348643006e-001    2.89638086807149e+000
 2.51356993736952e-001    2.89638086807149e+000
 2.60125260960334e-001    2.98007232355895e+000
 2.70354906054280e-001    3.06618205897597e+000
 2.80584551148225e-001    3.33972986505165e+000
 2.90814196242171e-001    3.53552252292907e+000
 3.01043841336117e-001    3.96221597209011e+000
 3.09812108559499e-001    4.56871234016429e+000
 3.20041753653445e-001    5.26804510258907e+000
 3.30271398747390e-001    6.61635130551406e+000
 3.40501043841336e-001    9.05109307572598e+000
 3.50730688935282e-001    1.51140704872579e+001
 3.60960334029228e-001    3.45258460661576e+001
 3.71189979123173e-001    2.68451589265084e+002
 3.79958246346555e-001    2.26276355530472e+002
 3.90187891440501e-001    2.25204632396517e+001
 4.00417536534447e-001    7.41486234344461e+000
 4.10647181628392e-001    3.85094228955616e+000
 4.19415448851775e-001    2.37278141449386e+000
 4.31106471816284e-001    1.73450380833994e+000
 4.41336116910230e-001    1.46200363901490e+000
 4.50104384133612e-001    1.23231475780877e+000
 4.60334029227557e-001    1.19770680051714e+000
 4.70563674321503e-001    1.09960603164004e+000
 4.80793319415449e-001    1.00954041865428e+000
 4.89561586638831e-001    9.81188788949641e-001
 4.99791231732777e-001    9.81188788949641e-001
 5.10020876826722e-001    9.81188788949641e-001
 5.20250521920668e-001    9.53633377892668e-001
 5.30480167014614e-001    9.53633377892668e-001
 5.40709812108560e-001    9.53633377892668e-001
 5.49478079331942e-001    9.53633377892668e-001
 5.59707724425887e-001    9.53633377892668e-001
 5.69937369519833e-001    9.53633377892668e-001
 5.80167014613779e-001    9.53633377892668e-001
 5.90396659707724e-001    9.53633377892668e-001
 6.00626304801670e-001    9.53633377892668e-001
 6.10855949895616e-001    9.53633377892668e-001
 6.19624217118998e-001    9.53633377892668e-001
 6.29853862212944e-001    9.53633377892668e-001
 6.40083507306889e-001    9.53633377892668e-001
 6.50313152400835e-001    9.53633377892668e-001
 6.60542797494781e-001    9.53633377892668e-001
 6.70772442588726e-001    9.53633377892668e-001
 6.79540709812109e-001    9.53633377892668e-001
 6.89770354906054e-001    9.81188788949641e-001
 7.00000000000000e-001    9.81188788949641e-001
 7.10229645093946e-001    9.81188788949641e-001
 7.20459290187891e-001    9.81188788949641e-001
 7.30688935281837e-001    9.81188788949641e-001
 7.39457202505219e-001    9.81188788949641e-001
 7.49686847599165e-001    9.81188788949641e-001
