 1.02032898820608e-002    1.11455943652889e-003
 1.27638112973309e-002    3.51324300087147e-003
 1.52079453755431e-002    1.03929902990491e-002
 1.78072625698324e-002    3.20741092123907e-002
 2.03677839851024e-002    1.21991219771545e-001
 3.02607076350093e-002    1.72515907951217e-001
 2.26955307262570e-002    9.70586623562164e-001
 2.31222842954687e-002    1.99307684646393e+000
 2.37818125387958e-002    5.59215485597718e+000
 2.52172563625078e-002    8.93155945624403e+000
 2.41309745499690e-002    4.09892788309348e+001
 2.47129112352576e-002    1.07647497695428e+002
 2.43249534450652e-002    9.28256107841243e+001
 2.43249534450652e-002    3.50263761776157e+002
 2.45965238981999e-002    4.52725090537011e+002
 2.44413407821229e-002    1.25356082852964e+003
 2.45577281191806e-002    1.99684639144849e+003
 2.44025450031037e-002    3.13905992208464e+003
 2.44025450031037e-002    3.39832872533676e+003
 2.45577281191806e-002    6.63631208352831e+003
 2.43249534450652e-002    6.09766136630599e+003
 3.57697082557418e-002    1.14573503910092e+003
 3.57309124767225e-002    6.28482404387713e+002
 3.58085040347610e-002    2.19304277812317e+002
 3.57309124767225e-002    1.28522011825229e+002
 3.59636871508380e-002    5.29797169872254e+001
 3.56533209186840e-002    3.37911945728417e+001
 3.57697082557418e-002    2.37058969717852e+001
 3.53429546865301e-002    1.48033302791919e+001
 3.61188702669150e-002    9.24405381562485e+000
 3.61188702669150e-002    5.04398370301458e+000
 3.54981378026071e-002    4.87347231402455e+000
 3.57697082557418e-002    3.36510170508916e+000
 3.53041589075109e-002    2.19221416929698e+000
 3.67396027312228e-002    1.05912363598959e+000
 3.52653631284916e-002    6.64886346957991e-001
 3.77870887647424e-002    4.24073686998004e-001
 3.50325884543762e-002    2.46561441257610e-001
 3.45670391061453e-002    5.84716939026910e-002
 3.27048417132216e-002    4.62058744269865e-002
 4.04639975170701e-002    5.45852535992963e-002
 4.49643078833023e-002    2.47775725215766e-003
 4.02312228429547e-002    1.09452413010351e-001
 4.26365611421477e-002    6.35648177545517e-001
 4.20546244568591e-002    1.88039521923194e+000
 4.15502793296089e-002    1.93080196362131e+000
 4.18606455617629e-002    1.73496608503849e+001
 4.54298572315332e-002    1.67188714604065e+001
 4.54298572315332e-002    3.59109843801888e+001
 4.61669770328988e-002    5.73555454711850e+001
 4.54686530105525e-002    9.78689665642210e+001
 4.18994413407821e-002    9.45605154647635e+001
 4.19770328988206e-002    1.85638890611063e+002
 4.18218497827436e-002    3.22686330104615e+002
 4.19382371198014e-002    5.52076187479832e+002
 4.55074487895717e-002    6.80391537980297e+002
 4.56238361266294e-002    4.31673209202398e+002
 4.55462445685909e-002    2.45445846275413e+003
 5.25294847920546e-002    2.72841268958343e+003
 4.95422098075729e-002    6.59132295824127e+002
 4.95810055865922e-002    2.50316841691060e+002
 4.95422098075729e-002    1.49438499416265e+002
 5.06284916201117e-002    7.18171983440329e+001
 4.78739913097455e-002    1.67631572166922e+001
 4.95422098075729e-002    2.30260232988711e+001
 4.55850403476102e-002    7.92918631978284e+000
 4.79903786468032e-002    6.03804173146292e+000
 5.23355058969584e-002    5.72689108038442e+000
 4.80679702048417e-002    3.70132423750245e+000
 4.57790192427064e-002    2.84099975620609e+000
 5.05121042830540e-002    3.21712240878723e+000
 5.21415270018622e-002    1.46033000743524e-001
 1.75007759155804e-001    1.60138945255495e-003
 1.49945685909373e-001    3.87450285776613e-003
 1.24922408441962e-001    1.18626984085108e-002
 9.99767225325885e-002    6.06777832440217e-002
 9.00837988826816e-002    1.61049286533439e-001
 8.50403476101800e-002    3.08729553268470e-001
 8.01132836747362e-002    7.41055352221254e-001
 7.51862197392924e-002    2.97167838489893e+000
 7.39835505896958e-002    4.53752782089143e+000
 7.30524518932340e-002    7.54050262414201e+000
 7.26644941030416e-002    1.03577021240247e+001
 7.10350713842334e-002    4.13158655436649e+001
 7.00263811297331e-002    3.28717316809121e+002
 6.92116697703290e-002    5.30598630925481e+002
 6.98324022346369e-002    8.23145819019434e+002
 6.92504655493482e-002    8.77100585569341e+002
 6.97936064556176e-002    1.58633130447542e+003
 6.92892613283675e-002    1.74945062753396e+003
 6.93668528864060e-002    4.90859087516544e+003
 6.97936064556176e-002    4.30044966084570e+003
 6.80477963997517e-002    5.11887426971238e+001
 6.86685288640596e-002    1.18716677824122e+002
 6.73882681564246e-002    2.59368726929297e+001
 6.61080074487896e-002    9.54220576450684e+000
 6.57976412166356e-002    7.90823859446104e+000
 6.50993171942893e-002    5.86487361156160e+000
 6.25775915580385e-002    2.52215937337430e+000
 6.00946617008070e-002    1.46641319479811e+000
 5.77281191806331e-002    9.68022478746868e-001
 5.71073867163253e-002    9.13293857371397e-001
 5.63314711359404e-002    8.36947426367208e-001
 5.56719428926133e-002    7.73094169323140e-001
 5.66806331471136e-002    8.82420045450992e-001
 5.60599006828057e-002    8.06518153940800e-001
 5.18311607697083e-002    5.18507015040465e-001
 5.12880198634389e-002    4.90488229877201e-001
 5.07448789571695e-002    4.66444807239830e-001
 4.99689633767846e-002    4.44754954089629e-001
 4.92706393544382e-002    4.27452542038690e-001
 4.93094351334575e-002    5.94071655151487e-002
 4.76412166356300e-002    2.26206546736974e-002
 4.76412166356300e-002    2.83242366544829e-002
