 3.75354523728113e-001    1.13977251980663e-004
 3.75382661238620e-001    1.40516483474927e-004
 3.75348112649770e-001    1.73235288489928e-004
 3.75344951631976e-001    2.12952541852136e-004
 3.75373089142483e-001    2.62537846878306e-004
 3.75369883603311e-001    3.23668928504060e-004
 3.75429364163497e-001    3.99034183164938e-004
 3.75520187773361e-001    4.91947991640822e-004
 3.75579668333547e-001    6.06496477469460e-004
 3.75607805844054e-001    7.47717204731322e-004
 3.75698629453919e-001    9.21820717877747e-004
 3.75820840634839e-001    1.13316441883860e-003
 3.75974350344061e-001    1.39701805901693e-003
 3.73601316408086e-001    1.00000000000000e-004
 3.75638703679959e-001    7.69774705712371e-004
 3.75635498140787e-001    9.49014236042473e-004
 3.75641909219131e-001    6.24387996565363e-004
 3.76190056417489e-001    1.77827941003892e-003
 3.76468982846804e-001    2.18598141170944e-003
 3.76747909276118e-001    2.68715630702523e-003
 3.75911129988175e-001    1.44661690315814e-003
 3.78738994315511e-001    7.09594271823909e-003
 3.79550930674873e-001    8.62196112988245e-003
 3.80425553133593e-001    1.04761575278967e-002
 3.81519755025573e-001    1.25819360869182e-002
 3.78146548346654e-001    5.80615852138999e-003
 3.77679519097890e-001    4.73701816924128e-003
 3.77243877420182e-001    3.85352859371053e-003
 3.76839534270775e-001    3.14394360692162e-003
 3.76466578692425e-001    2.55757443890623e-003
 3.85460475702013e-001    2.19234597248345e-002
 3.86962582453591e-001    2.55757443890623e-002
 3.88527419825904e-001    2.97498546680994e-002
 3.90217807482441e-001    3.42051035167132e-002
 3.91970970281090e-001    3.90995462258240e-002
 3.93755520650796e-001    4.45645883251030e-002
 3.95540115541879e-001    5.06460354389171e-002
 3.97356142525395e-001    5.72236765935022e-002
 3.99266332222080e-001    6.40941189203602e-002
 4.01176521918765e-001    7.17894466893403e-002
 4.03055368565771e-001    8.04086980642540e-002
 4.04965602783833e-001    8.98013422952747e-002
 4.06907224572951e-001    1.00000000000000e-001
 4.08848846362069e-001    1.11356910090710e-001
 4.10759036058754e-001    1.24726747088605e-001
 4.12637927227137e-001    1.39296240062606e-001
 4.14548161445200e-001    1.55567614393047e-001
 4.16426963570828e-001    1.74752840000768e-001
 4.18274467168155e-001    1.95734178148766e-001
 4.20153269293784e-001    2.19872906389712e-001
 4.21969251755923e-001    2.49152154187452e-001
 4.23722459075950e-001    2.83976778593481e-001
 4.25444278824921e-001    3.24611301826673e-001
 4.27103323431779e-001    3.73224115060383e-001
 4.28668160804092e-001    4.34136461984067e-001
 3.84052576184981e-001    1.85754521543253e-002
 3.82832913051531e-001    1.55567614393047e-002
 3.81644592967759e-001    1.30286371749549e-002
 4.34675430254591e-001    8.67224049688469e-001
 4.35612827855423e-001    1.04761575278966e+000
 4.33361604407973e-001    7.32654109438839e-001
 4.31953660369563e-001    6.22575346828241e-001
 4.30514328760097e-001    5.30575845421532e-001
 4.29169115342423e-001    4.49549767900182e-001
 4.37300455186562e-001    1.44241725524107e+000
 4.38175122166660e-001    1.74752840000768e+000
 4.38830254234873e-001    2.13572560571114e+000
 4.40669877548404e-001    4.00195985043058e+000
